DateTime,Actual Power (kW),Adjusted Baseline Power (kW),Savings Power (kW),Savings Energy (kWh),Cumulative Savings Energy (kWh),Negative Savings Flag,TOU Period,TOU Rate (RM/kWh),TOU Cost Savings (RM),Cumulative TOU Cost Savings (RM),Negative TOU Savings Flag
2025-04-28 13:30:00,3061.4,3029.62,-31.7800000000002,-15.8900000000001,7771430.221653606,1,peak,0.584,-9.279760000000058,2423169.356270506,1
2025-04-28 14:00:00,2847.4,3030.1155,182.7154999999998,91.3577499999999,7771521.579403606,0,mid,0.357,32.614716749999964,2423201.970987256,0
2025-04-28 14:30:00,3349.4,3032.7324,-316.6676000000002,-158.3338000000001,7771363.245603606,1,mid,0.357,-56.525166600000034,2423145.445820656,1
2025-04-28 15:00:00,2917.2,3027.308,110.10800000000016,55.05400000000009,7771418.299603606,0,mid,0.357,19.65427800000003,2423165.100098656,0
2025-04-28 15:30:00,3709.6,3017.8853,-691.7147,-345.85735,7771072.442253605,1,mid,0.357,-123.47107394999999,2423041.629024706,1
2025-04-28 16:00:00,3279.8,2996.018,-283.7820000000001,-141.89100000000008,7770930.551253606,1,mid,0.357,-50.65508700000002,2422990.9739377056,1
2025-04-28 16:30:00,3162.2,3010.3723,-151.82769999999982,-75.91384999999991,7770854.637403605,1,mid,0.357,-27.101244449999967,2422963.8726932555,1
2025-04-28 17:00:00,2410.0,3005.6777,595.6777000000002,297.8388500000001,7771152.476253605,0,mid,0.357,106.32846945000003,2423070.2011627057,0
2025-04-28 17:30:00,1897.4,2997.7708,1100.3707999999997,550.1853999999998,7771702.661653605,0,mid,0.357,196.41618779999993,2423266.6173505057,0
2025-04-28 18:00:00,1529.6,2998.2158,1468.6158,734.3079,7772436.969553606,0,mid,0.357,262.1479203,2423528.7652708055,0
2025-04-28 18:30:00,1231.4,2999.5076,1768.1075999999998,884.0537999999999,7773321.023353605,0,mid,0.357,315.6072065999999,2423844.3724774052,0
2025-04-28 19:00:00,1217.8,3000.8672,1783.0672000000002,891.5336000000001,7774212.556953605,0,mid,0.357,318.27749520000003,2424162.649972605,0
2025-04-28 19:30:00,1248.4,3007.8699,1759.4699,879.73495,7775092.291903606,0,mid,0.357,314.06537715,2424476.7153497552,0
2025-04-28 20:00:00,1272.0,3002.4568,1730.4568,865.2284,7775957.520303606,0,mid,0.357,308.8865388,2424785.601888555,0
2025-04-28 20:30:00,1043.4,3007.3896,1963.9896,981.9948,7776939.5151036065,0,mid,0.357,350.5721436,2425136.174032155,0
2025-04-28 21:00:00,1038.4,3013.5818,1975.1818,987.5909,7777927.106003607,0,mid,0.357,352.5699513,2425488.743983455,0
2025-04-28 21:30:00,1033.2,2995.4548,1962.2548,981.1274,7778908.233403606,0,mid,0.357,350.2624818,2425839.006465255,0
2025-04-28 22:00:00,765.4,3006.4844,2241.0844,1120.5422,7780028.775603606,0,offpeak,0.281,314.87235820000006,2426153.878823455,0
2025-04-28 22:30:00,663.6,3019.8274,2356.2274,1178.1137,7781206.889303606,0,offpeak,0.281,331.04994970000007,2426484.928773155,0
2025-04-28 23:00:00,630.6,3014.006,2383.406,1191.703,7782398.592303606,0,offpeak,0.281,334.86854300000005,2426819.797316155,0
2025-04-28 23:30:00,735.0,3008.9368,2273.9368,1136.9684,7783535.560703605,0,offpeak,0.281,319.4881204,2427139.285436555,0
2025-04-29 00:00:00,718.6,3004.7834,2286.1834,1143.0917,7784678.652403605,0,offpeak,0.281,321.2087677,2427460.494204255,0
2025-04-29 00:30:00,758.4,3004.0637,2245.6637,1122.83185,7785801.484253605,0,offpeak,0.281,315.51574985,2427776.0099541047,0
2025-04-29 01:00:00,703.6,2991.0823,2287.4823,1143.74115,7786945.225403605,0,offpeak,0.281,321.39126315000004,2428097.401217255,0
2025-04-29 01:30:00,686.4,2993.5657,2307.1657,1153.58285,7788098.808253605,0,offpeak,0.281,324.15678085,2428421.557998105,0
2025-04-29 02:00:00,653.0,2995.6184,2342.6184,1171.3092,7789270.117453605,0,offpeak,0.281,329.1378852,2428750.695883305,0
2025-04-29 02:30:00,673.4,2991.6226,2318.2226,1159.1113,7790429.228753605,0,offpeak,0.281,325.71027530000003,2429076.4061586047,0
2025-04-29 03:00:00,617.0,2984.0027,2367.0027,1183.50135,7791612.730103604,0,offpeak,0.281,332.56387935000004,2429408.970037955,0
2025-04-29 03:30:00,672.4,2984.5962,2312.1962,1156.0981,7792768.828203605,0,offpeak,0.281,324.8635661,2429733.833604055,0
2025-04-29 04:00:00,604.8,2984.2761,2379.4761,1189.73805,7793958.566253604,0,offpeak,0.281,334.31639205,2430068.149996105,0
2025-04-29 04:30:00,614.4,2974.2087,2359.8087,1179.90435,7795138.470603605,0,offpeak,0.281,331.55312235,2430399.703118455,0
2025-04-29 05:00:00,602.8,2973.4985,2370.6985000000004,1185.3492500000002,7796323.819853605,0,offpeak,0.281,333.0831392500001,2430732.786257705,0
2025-04-29 05:30:00,602.4,2970.2031,2367.8031,1183.90155,7797507.721403604,0,offpeak,0.281,332.67633555000003,2431065.462593255,0
2025-04-29 06:00:00,645.0,2965.3745,2320.3745,1160.18725,7798667.908653605,0,offpeak,0.281,326.01261725,2431391.475210505,0
2025-04-29 06:30:00,665.4,2939.4377,2274.0377,1137.01885,7799804.927503604,0,offpeak,0.281,319.50229685,2431710.977507355,0
2025-04-29 07:00:00,754.0,2941.9282,2187.9282,1093.9641,7800898.891603605,0,offpeak,0.281,307.4039121,2432018.381419455,0
2025-04-29 07:30:00,1334.6,2986.4387,1651.8387000000002,825.9193500000001,7801724.810953605,0,offpeak,0.281,232.08333735000005,2432250.464756805,0
2025-04-29 08:00:00,2519.6,2959.2139,439.6139000000003,219.8069500000001,7801944.617903605,0,mid,0.357,78.47108115000003,2432328.935837955,0
2025-04-29 08:30:00,2789.8,2942.4211,152.62109999999984,76.31054999999992,7802020.928453605,0,mid,0.357,27.24286634999997,2432356.178704305,0
2025-04-29 09:00:00,2818.6,2989.2397,170.63970000000018,85.31985000000009,7802106.248303604,0,mid,0.357,30.45918645000003,2432386.637890755,0
2025-04-29 09:30:00,2606.6,3022.3198,415.7198000000003,207.85990000000012,7802314.108203604,0,mid,0.357,74.20598430000004,2432460.843875055,0
2025-04-29 10:00:00,2746.6,3009.8984,263.29840000000013,131.64920000000006,7802445.757403604,0,peak,0.584,76.88313280000003,2432537.727007855,0
2025-04-29 10:30:00,3307.8,3018.7378,-289.0622000000003,-144.53110000000015,7802301.2263036035,1,peak,0.584,-84.40616240000008,2432453.3208454554,1
2025-04-29 11:00:00,2737.4,3006.2874,268.88740000000007,134.44370000000004,7802435.670003603,0,peak,0.584,78.51512080000002,2432531.8359662555,0
2025-04-29 11:30:00,2609.4,2998.096,388.6959999999999,194.348,7802630.018003603,0,peak,0.584,113.499232,2432645.3351982557,0
2025-04-29 12:00:00,3008.2,3032.9521,24.752100000000155,12.376050000000076,7802642.3940536035,0,peak,0.584,7.227613200000044,2432652.5628114557,0
2025-04-29 12:30:00,3710.8,3030.8892,-679.9108000000001,-339.95540000000005,7802302.438653603,1,peak,0.584,-198.53395360000002,2432454.0288578556,1
2025-04-29 13:00:00,3160.0,3008.008,-151.9920000000002,-75.9960000000001,7802226.442653603,1,peak,0.584,-44.38166400000005,2432409.6471938556,1
2025-04-29 13:30:00,2705.2,2998.2861,293.0861,146.54305,7802372.985703603,0,peak,0.584,85.58114119999999,2432495.2283350555,0
2025-04-29 14:00:00,2891.8,3018.1716,126.37159999999994,63.18579999999997,7802436.171503603,0,mid,0.357,22.55733059999999,2432517.7856656555,0
2025-04-29 14:30:00,3206.0,2998.9775,-207.02250000000004,-103.51125000000002,7802332.660253603,1,mid,0.357,-36.95351625000001,2432480.8321494055,1
2025-04-29 15:00:00,3214.8,3010.0916,-204.7084,-102.3542,7802230.306053603,1,mid,0.357,-36.5404494,2432444.2917000055,1
2025-04-29 15:30:00,2873.4,3041.3655,167.9654999999998,83.9827499999999,7802314.2888036035,0,mid,0.357,29.981841749999962,2432474.2735417555,0
2025-04-29 16:00:00,3257.0,3034.9946,-222.0054,-111.0027,7802203.286103603,1,mid,0.357,-39.6279639,2432434.6455778554,1
2025-04-29 16:30:00,2908.6,3017.563,108.9630000000002,54.481500000000096,7802257.767603603,0,mid,0.357,19.449895500000032,2432454.0954733556,0
2025-04-29 17:00:00,2576.2,2991.6902,415.4902000000002,207.7451000000001,7802465.512703603,0,mid,0.357,74.16500070000004,2432528.2604740555,0
2025-04-29 17:30:00,1501.8,3021.6116,1519.8116000000002,759.9058000000001,7803225.418503603,0,mid,0.357,271.28637060000005,2432799.5468446556,0
2025-04-29 18:00:00,1150.2,3027.78,1877.58,938.79,7804164.208503603,0,mid,0.357,335.14802999999995,2433134.6948746555,0
2025-04-29 18:30:00,1146.2,3019.2476,1873.0476,936.5238,7805100.732303603,0,mid,0.357,334.33899660000003,2433469.0338712553,0
2025-04-29 19:00:00,1286.2,3030.4927,1744.2926999999995,872.1463499999999,7805972.878653603,0,mid,0.357,311.35624694999996,2433780.3901182055,0
2025-04-29 19:30:00,977.2,3017.187,2039.987,1019.9935,7806992.872153603,0,mid,0.357,364.1376795,2434144.5277977055,0
2025-04-29 20:00:00,986.6,3023.7466,2037.1466,1018.5733,7808011.445453603,0,mid,0.357,363.6306681,2434508.1584658055,0
2025-04-29 20:30:00,1004.6,3039.6313,2035.0313,1017.51565,7809028.961103603,0,mid,0.357,363.25308705,2434871.4115528553,0
2025-04-29 21:00:00,1002.0,3056.9265,2054.9265,1027.46325,7810056.424353603,0,mid,0.357,366.80438025,2435238.2159331054,0
2025-04-29 21:30:00,996.2,3055.157,2058.9570000000003,1029.4785000000002,7811085.9028536035,0,mid,0.357,367.52382450000005,2435605.7397576054,0
2025-04-29 22:00:00,708.6,3053.767,2345.167,1172.5835,7812258.486353603,0,offpeak,0.281,329.4959635,2435935.2357211052,0
2025-04-29 22:30:00,649.6,3047.033,2397.433,1198.7165,7813457.202853603,0,offpeak,0.281,336.83933650000006,2436272.0750576053,0
2025-04-29 23:00:00,707.6,3048.1067,2340.5067,1170.25335,7814627.456203603,0,offpeak,0.281,328.84119135000003,2436600.9162489553,0
2025-04-29 23:30:00,775.6,3051.648,2276.048,1138.024,7815765.480203603,0,offpeak,0.281,319.784744,2436920.7009929554,0
2025-04-30 00:00:00,639.8,3044.727,2404.927,1202.4634999999998,7816967.943703603,0,offpeak,0.281,337.8922435,2437258.593236455,0
2025-04-30 00:30:00,718.6,3026.9985,2308.3985,1154.19925,7818122.142953603,0,offpeak,0.281,324.32998925,2437582.923225705,0
2025-04-30 01:00:00,628.8,3016.887,2388.0870000000004,1194.0435000000002,7819316.186453602,0,offpeak,0.281,335.52622350000007,2437918.449449205,0
2025-04-30 01:30:00,575.0,2996.9753,2421.9753,1210.98765,7820527.174103602,0,offpeak,0.281,340.28752965000007,2438258.736978855,0
2025-04-30 02:00:00,610.2,2994.6736,2384.4736000000003,1192.2368,7821719.410903602,0,offpeak,0.281,335.0185408,2438593.755519655,0
2025-04-30 02:30:00,462.8,2994.1687,2531.3687,1265.68435,7822985.095253602,0,offpeak,0.281,355.65730235,2438949.412822005,0
2025-04-30 03:00:00,701.4,2998.735,2297.335,1148.6675,7824133.762753602,0,offpeak,0.281,322.7755675,2439272.188389505,0
2025-04-30 03:30:00,480.8,3001.3364,2520.5364,1260.2682,7825394.030953602,0,offpeak,0.281,354.1353642,2439626.323753705,0
2025-04-30 04:00:00,574.8,3003.4346,2428.6346000000003,1214.3173000000002,7826608.348253602,0,offpeak,0.281,341.2231613000001,2439967.546915005,0
2025-04-30 04:30:00,458.0,3000.6804,2542.6804,1271.3402,7827879.688453603,0,offpeak,0.281,357.24659620000006,2440324.793511205,0
2025-04-30 05:00:00,453.19999999999993,2993.4836,2540.2836,1270.1418,7829149.830253603,0,offpeak,0.281,356.9098458000001,2440681.703357005,0
2025-04-30 05:30:00,448.2,2993.0122,2544.8122000000003,1272.4061000000002,7830422.236353603,0,offpeak,0.281,357.54611410000007,2441039.249471105,0
2025-04-30 06:00:00,454.6,3001.5767,2546.9767,1273.48835,7831695.724703603,0,offpeak,0.281,357.85022635000007,2441397.0996974553,0
2025-04-30 06:30:00,476.8,3024.2466,2547.4466,1273.7233,7832969.448003603,0,offpeak,0.281,357.91624730000007,2441755.015944755,0
2025-04-30 07:00:00,648.2,3066.4578,2418.2578000000003,1209.1289000000002,7834178.576903603,0,offpeak,0.281,339.7652209000001,2442094.7811656552,0
2025-04-30 07:30:00,1530.8,3095.984,1565.184,782.592,7834961.168903603,0,offpeak,0.281,219.908352,2442314.6895176554,0
2025-04-30 08:00:00,2574.8,3108.4817,533.6816999999996,266.8408499999998,7835228.0097536035,0,mid,0.357,95.26218344999992,2442409.9517011056,0
2025-04-30 08:30:00,2665.6,3108.9006,443.3006,221.6503,7835449.660053603,0,mid,0.357,79.12915709999999,2442489.0808582054,0
2025-04-30 09:00:00,2770.2,3108.3967,338.1967,169.09834999999998,7835618.758403603,0,mid,0.357,60.36811094999999,2442549.4489691556,0
2025-04-30 09:30:00,3214.6,3110.3374,-104.26260000000002,-52.13130000000001,7835566.627103603,1,mid,0.357,-18.610874100000004,2442530.8380950554,1
2025-04-30 10:00:00,3044.0,3109.7952,65.79520000000002,32.89760000000001,7835599.524703603,0,peak,0.584,19.212198400000005,2442550.0502934554,0
2025-04-30 10:30:00,2766.4,3110.9622,344.56219999999985,172.28109999999992,7835771.8058036035,0,peak,0.584,100.61216239999995,2442650.6624558554,0
2025-04-30 11:00:00,3224.4,3108.838,-115.5619999999999,-57.78099999999995,7835714.024803603,1,peak,0.584,-33.74410399999997,2442616.9183518556,1
2025-04-30 11:30:00,3176.6,3111.568,-65.0319999999997,-32.51599999999985,7835681.508803603,1,peak,0.584,-18.98934399999991,2442597.9290078557,1
2025-04-30 12:00:00,2790.8,3109.6174,318.8173999999999,159.40869999999995,7835840.917503603,0,peak,0.584,93.09468079999996,2442691.023688656,0
2025-04-30 12:30:00,3137.8,3112.7454,-25.05460000000039,-12.527300000000196,7835828.390203603,1,peak,0.584,-7.315943200000114,2442683.7077454557,1
2025-04-30 13:00:00,3352.8,3111.173,-241.6270000000004,-120.8135000000002,7835707.576703602,1,peak,0.584,-70.55508400000012,2442613.152661456,1
2025-04-30 13:30:00,2615.2,3112.2686,497.06860000000006,248.53430000000003,7835956.111003603,0,peak,0.584,145.1440312,2442758.296692656,0
2025-04-30 14:00:00,3208.4,3111.429,-96.971,-48.4855,7835907.625503602,1,mid,0.357,-17.3093235,2442740.987369156,1
2025-04-30 14:30:00,3102.6,3113.697,11.097000000000207,5.548500000000104,7835913.174003602,0,mid,0.357,1.980814500000037,2442742.9681836558,0
2025-04-30 15:00:00,3408.2,3112.0698,-296.1301999999996,-148.0650999999998,7835765.108903602,1,mid,0.357,-52.85924069999993,2442690.1089429557,1
2025-04-30 15:30:00,2898.6,3115.1475,216.54750000000013,108.27375000000006,7835873.3826536015,0,mid,0.357,38.65372875000002,2442728.762671706,0
2025-04-30 16:00:00,2656.4,3113.7778,457.37779999999975,228.68889999999988,7836102.071553602,0,mid,0.357,81.64193729999995,2442810.404609006,0
2025-04-30 16:30:00,3092.0,3113.4167,21.41670000000022,10.70835000000011,7836112.779903602,0,mid,0.357,3.822880950000039,2442814.2274899557,0
2025-04-30 17:00:00,2622.0,3109.6692,487.6691999999998,243.8345999999999,7836356.614503602,0,mid,0.357,87.04895219999996,2442901.2764421557,0
2025-04-30 17:30:00,1605.0,3106.1238,1501.1237999999998,750.5618999999999,7837107.176403602,0,mid,0.357,267.95059829999997,2443169.2270404557,0
2025-04-30 18:00:00,1143.6,3102.739,1959.139,979.5695,7838086.745903602,0,mid,0.357,349.70631149999997,2443518.933351956,0
2025-04-30 18:30:00,1143.6,3099.0286,1955.4286,977.7143,7839064.460203602,0,mid,0.357,349.0440051,2443867.977357056,0
2025-04-30 19:00:00,1073.6,3098.7812,2025.1812,1012.5906,7840077.050803602,0,mid,0.357,361.4948442,2444229.472201256,0
2025-04-30 19:30:00,963.6,3099.1118,2135.5118,1067.7559,7841144.806703602,0,mid,0.357,381.1888563,2444610.661057556,0
2025-04-30 20:00:00,1259.8,3098.9543,1839.1543,919.57715,7842064.383853602,0,mid,0.357,328.28904255,2444938.950100106,0
2025-04-30 20:30:00,1043.0,3094.2163,2051.2163,1025.60815,7843089.992003602,0,mid,0.357,366.14210955,2445305.0922096563,0
2025-04-30 21:00:00,984.6,3092.9668,2108.3668,1054.1834,7844144.175403602,0,mid,0.357,376.34347379999997,2445681.4356834562,0
2025-04-30 21:30:00,880.2,3090.22,2210.0199999999995,1105.0099999999998,7845249.185403602,0,mid,0.357,394.4885699999999,2446075.9242534563,0
2025-04-30 22:00:00,732.2,3075.2878,2343.0878,1171.5439,7846420.729303602,0,offpeak,0.281,329.2038359,2446405.1280893562,0
2025-04-30 22:30:00,572.6,3064.0894,2491.4894,1245.7447,7847666.474003602,0,offpeak,0.281,350.05426070000004,2446755.1823500562,0
2025-04-30 23:00:00,561.2,3062.0999,2500.8999000000003,1250.4499500000002,7848916.923953602,0,offpeak,0.281,351.3764359500001,2447106.558786006,0
2025-04-30 23:30:00,528.6,3074.3582,2545.7582,1272.8791,7850189.803053602,0,offpeak,0.281,357.67902710000004,2447464.2378131063,0
2025-05-01 00:00:00,500.8,3072.881,2572.081,1286.0404999999998,7851475.843553602,0,offpeak,0.281,361.3773805,2447825.6151936064,0
2025-05-01 00:30:00,505.6,3075.7847,2570.1847,1285.09235,7852760.935903601,0,offpeak,0.281,361.11095035,2448186.726143956,0
2025-05-01 01:00:00,485.2,3069.7466,2584.5466,1292.2733,7854053.209203601,0,offpeak,0.281,363.12879730000003,2448549.8549412563,0
2025-05-01 01:30:00,484.3999999999999,3067.1,2582.7,1291.35,7855344.5592036,0,offpeak,0.281,362.86935,2448912.724291256,0
2025-05-01 02:00:00,491.3999999999999,3063.7725,2572.3725,1286.18625,7856630.745453601,0,offpeak,0.281,361.41833625000004,2449274.142627506,0
2025-05-01 02:30:00,477.0,3064.9905,2587.9905,1293.99525,7857924.7407036,0,offpeak,0.281,363.61266525,2449637.755292756,0
2025-05-01 03:00:00,505.6,3059.5483,2553.9483,1276.97415,7859201.714853601,0,offpeak,0.281,358.82973615000003,2449996.585028906,0
2025-05-01 03:30:00,530.2,3065.1387,2534.9387,1267.4693499999998,7860469.1842036,0,offpeak,0.281,356.15888735,2450352.743916256,0
2025-05-01 04:00:00,437.8,3056.119,2618.319,1309.1595,7861778.343703601,0,offpeak,0.281,367.8738195,2450720.617735756,0
2025-05-01 04:30:00,429.4,3057.4734,2628.0734,1314.0367,7863092.380403601,0,offpeak,0.281,369.2443127000001,2451089.862048456,0
2025-05-01 05:00:00,431.2,3055.4924,2624.2924000000003,1312.1462,7864404.526603601,0,offpeak,0.281,368.71308220000003,2451458.575130656,0
2025-05-01 05:30:00,602.2,3056.6106,2454.4106,1227.2053,7865631.7319036,0,offpeak,0.281,344.8446893000001,2451803.4198199557,0
2025-05-01 06:00:00,518.4,3063.0151,2544.6151,1272.30755,7866904.0394536,0,offpeak,0.281,357.51842155,2452160.9382415055,0
2025-05-01 06:30:00,511.19999999999993,3066.4192,2555.2192,1277.6096,7868181.649053601,0,offpeak,0.281,359.00829760000005,2452519.9465391054,0
2025-05-01 07:00:00,428.2,3075.6392,2647.4392000000003,1323.7196,7869505.368653601,0,offpeak,0.281,371.9652076,2452891.9117467054,0
2025-05-01 07:30:00,524.4,3092.8572,2568.4572,1284.2286,7870789.597253601,0,offpeak,0.281,360.8682366,2453252.7799833054,0
2025-05-01 08:00:00,773.2,3102.8984,2329.6984,1164.8492,7871954.446453601,0,mid,0.357,415.8511644,2453668.6311477055,0
2025-05-01 08:30:00,742.4,3104.601,2362.201,1181.1005,7873135.546953601,0,mid,0.357,421.6528785,2454090.2840262055,0
2025-05-01 09:00:00,834.2,3104.9363,2270.7363,1135.3681499999998,7874270.915103601,0,mid,0.357,405.3264295499999,2454495.6104557556,0
2025-05-01 09:30:00,788.2,3104.037,2315.8369999999995,1157.9184999999998,7875428.833603601,0,mid,0.357,413.3769044999999,2454908.987360256,0
2025-05-01 10:00:00,964.6,3105.091,2140.491,1070.2455,7876499.079103601,0,peak,0.584,625.023372,2455534.010732256,0
2025-05-01 10:30:00,851.8,3107.7805,2255.9805,1127.9902499999998,7877627.069353601,0,peak,0.584,658.7463059999999,2456192.7570382557,0
2025-05-01 11:00:00,995.0,3105.3767,2110.3767,1055.18835,7878682.257703601,0,peak,0.584,616.2299963999999,2456808.9870346556,0
2025-05-01 11:30:00,932.6,3104.9595,2172.3595,1086.17975,7879768.4374536015,0,peak,0.584,634.328974,2457443.316008656,0
2025-05-01 12:00:00,1016.0,3107.2627,2091.2627,1045.63135,7880814.068803602,0,peak,0.584,610.6487084,2458053.9647170557,0
2025-05-01 12:30:00,1110.4,3109.9204,1999.5204,999.7602,7881813.829003602,0,peak,0.584,583.8599568,2458637.8246738557,0
2025-05-01 13:00:00,879.0,3108.109,2229.109,1114.5545,7882928.383503602,0,peak,0.584,650.899828,2459288.7245018557,0
2025-05-01 13:30:00,1058.8,3106.1543,2047.3543,1023.67715,7883952.060653602,0,peak,0.584,597.8274556,2459886.5519574555,0
2025-05-01 14:00:00,896.2,3107.3096,2211.1096,1105.5548,7885057.615453602,0,mid,0.357,394.68306359999997,2460281.2350210557,0
2025-05-01 14:30:00,948.8,3108.897,2160.097,1080.0485,7886137.663953601,0,mid,0.357,385.5773145,2460666.812335556,0
2025-05-01 15:00:00,631.4,3109.0654,2477.6654,1238.8327,7887376.4966536015,0,mid,0.357,442.26327389999994,2461109.075609456,0
2025-05-01 15:30:00,1097.6,3107.7292,2010.1292000000003,1005.0646000000002,7888381.561253602,0,mid,0.357,358.80806220000005,2461467.883671656,0
2025-05-01 16:00:00,870.8,3109.5645,2238.7645,1119.38225,7889500.9435036015,0,mid,0.357,399.61946325,2461867.503134906,0
2025-05-01 16:30:00,963.8,3108.118,2144.318,1072.159,7890573.102503601,0,mid,0.357,382.760763,2462250.263897906,0
2025-05-01 17:00:00,841.8,3106.4893,2264.6893,1132.34465,7891705.447153602,0,mid,0.357,404.24704005,2462654.510937956,0
2025-05-01 17:30:00,872.4,3098.1272,2225.7272,1112.8636,7892818.310753602,0,mid,0.357,397.29230519999993,2463051.803243156,0
2025-05-01 18:00:00,853.0,3093.767,2240.767,1120.3835,7893938.694253602,0,mid,0.357,399.9769095,2463451.780152656,0
2025-05-01 18:30:00,879.0,3093.6929,2214.6929,1107.34645,7895046.040703602,0,mid,0.357,395.32268265,2463847.102835306,0
2025-05-01 19:00:00,891.0,3095.567,2204.567,1102.2835,7896148.324203602,0,mid,0.357,393.51520949999997,2464240.618044806,0
2025-05-01 19:30:00,955.6,3089.718,2134.118,1067.059,7897215.383203602,0,mid,0.357,380.94006299999995,2464621.5581078064,0
2025-05-01 20:00:00,941.2,3089.856,2148.656,1074.328,7898289.711203602,0,mid,0.357,383.53509599999995,2465005.0932038063,0
2025-05-01 20:30:00,956.4,3090.1743,2133.7743,1066.88715,7899356.598353602,0,mid,0.357,380.87871255,2465385.971916356,0
2025-05-01 21:00:00,1004.6,3089.1257,2084.5257,1042.26285,7900398.861203602,0,mid,0.357,372.08783745,2465758.0597538063,0
2025-05-01 21:30:00,893.2,3086.2778,2193.0778,1096.5389,7901495.400103602,0,mid,0.357,391.4643873,2466149.5241411063,0
2025-05-01 22:00:00,960.0,3070.5735,2110.5735,1055.28675,7902550.686853602,0,offpeak,0.281,296.53557675,2466446.0597178563,0
2025-05-01 22:30:00,978.6,3065.5884,2086.9884,1043.4942,7903594.181053601,0,offpeak,0.281,293.22187020000007,2466739.281588056,0
2025-05-01 23:00:00,874.8,3071.329,2196.5290000000005,1098.2645000000002,7904692.445553601,0,offpeak,0.281,308.6123245000001,2467047.893912556,0
2025-05-01 23:30:00,848.2,3072.9146,2224.7146,1112.3573,7905804.802853601,0,offpeak,0.281,312.5724013,2467360.466313856,0
2025-05-02 00:00:00,569.6,3059.8035,2490.2035,1245.10175,7907049.904603601,0,offpeak,0.281,349.87359175000006,2467710.339905606,0
2025-05-02 00:30:00,620.2,3063.7532,2443.5532000000003,1221.7766,7908271.681203602,0,offpeak,0.281,343.3192246,2468053.6591302063,0
2025-05-02 01:00:00,620.6,3050.2285,2429.6285000000003,1214.81425,7909486.495453602,0,offpeak,0.281,341.36280425,2468395.021934456,0
2025-05-02 01:30:00,564.6,3040.745,2476.145,1238.0725,7910724.5679536015,0,offpeak,0.281,347.89837250000005,2468742.9203069564,0
2025-05-02 02:00:00,556.4,3036.7676,2480.3676,1240.1838,7911964.751753601,0,offpeak,0.281,348.49164780000007,2469091.4119547564,0
2025-05-02 02:30:00,527.8,3017.6458,2489.8458,1244.9229,7913209.674653601,0,offpeak,0.281,349.8233349,2469441.2352896566,0
2025-05-02 03:00:00,542.2,3045.7349,2503.5349,1251.7674499999998,7914461.442103601,0,offpeak,0.281,351.74665345,2469792.9819431067,0
2025-05-02 03:30:00,544.2,3016.6958,2472.4958,1236.2478999999998,7915697.690003601,0,offpeak,0.281,347.3856599,2470140.367603007,0
2025-05-02 04:00:00,521.0,3026.81,2505.81,1252.905,7916950.595003601,0,offpeak,0.281,352.066305,2470492.4339080066,0
2025-05-02 04:30:00,517.0,3002.9458,2485.9458,1242.9729,7918193.567903602,0,offpeak,0.281,349.2753849,2470841.709292907,0
2025-05-02 05:00:00,499.8,3001.2913,2501.4913,1250.7456499999998,7919444.3135536015,0,offpeak,0.281,351.45952765,2471193.1688205567,0
2025-05-02 05:30:00,513.6,3001.243,2487.643,1243.8215,7920688.135053601,0,offpeak,0.281,349.5138415,2471542.6826620568,0
2025-05-02 06:00:00,492.8,3007.734,2514.934,1257.467,7921945.602053601,0,offpeak,0.281,353.34822700000007,2471896.0308890566,0
2025-05-02 06:30:00,576.4,3021.1345,2444.7345,1222.36725,7923167.969303601,0,offpeak,0.281,343.48519725000006,2472239.5160863064,0
2025-05-02 07:00:00,633.8,3055.1116,2421.3116,1210.6558,7924378.625103601,0,offpeak,0.281,340.19427980000006,2472579.7103661066,0
2025-05-02 07:30:00,1362.6,3081.6008,1719.0008000000005,859.5004000000001,7925238.1255036015,0,offpeak,0.281,241.51961240000006,2472821.2299785065,0
2025-05-02 08:00:00,2514.8,3088.1462,573.3462,286.6731,7925524.798603602,0,mid,0.357,102.34229669999999,2472923.5722752064,0
2025-05-02 08:30:00,2417.2,3088.0928,670.8928000000001,335.44640000000004,7925860.245003602,0,mid,0.357,119.7543648,2473043.3266400066,0
2025-05-02 09:00:00,2395.4,3087.7656,692.3656000000001,346.18280000000004,7926206.427803601,0,mid,0.357,123.58725960000001,2473166.9138996066,0
2025-05-02 09:30:00,2682.2,3089.1838,406.9838,203.4919,7926409.919703601,0,mid,0.357,72.6466083,2473239.5605079066,0
2025-05-02 10:00:00,2296.6,3087.5823,790.9823000000001,395.49115000000006,7926805.410853601,0,peak,0.584,230.96683160000003,2473470.5273395064,0
2025-05-02 10:30:00,2861.0,3085.7952,224.7952,112.3976,7926917.808453601,0,peak,0.584,65.64019839999999,2473536.167537906,0
2025-05-02 11:00:00,2475.0,3087.2925,612.2925,306.14625,7927223.954703601,0,peak,0.584,178.78941,2473714.9569479064,0
2025-05-02 11:30:00,2793.2,3086.641,293.44100000000026,146.72050000000013,7927370.675203601,0,peak,0.584,85.68477200000007,2473800.6417199066,0
2025-05-02 12:00:00,2283.4,3084.3413,800.9413,400.47065,7927771.1458536,0,peak,0.584,233.87485959999998,2474034.5165795065,0
2025-05-02 12:30:00,2961.2,3085.6199,124.41990000000033,62.20995000000016,7927833.3558036,0,peak,0.584,36.330610800000095,2474070.8471903065,0
