DateTime,Actual,Baseline,Savings_kW,Savings_kWh,Cumulative_Savings_kWh
2024-03-12 23:00:00,359.82,443.359,83.53899999999999,41.769499999999994,14077.588646931481
2024-03-12 23:30:00,384.4396666666667,382.3265,-2.1131666666667,-1.05658333333335,14076.532063598148
2024-03-13 00:00:00,375.5973333333333,417.2673,41.66996666666665,20.834983333333327,14097.367046931482
2024-03-13 00:30:00,379.1935833333333,313.197,-65.99658333333332,-32.99829166666666,14064.368755264815
2024-03-13 01:00:00,370.6721666666666,384.6855,14.013333333333378,7.006666666666689,14071.375421931481
2024-03-13 01:30:00,360.9836666666667,359.09937,-1.8842966666666712,-0.9421483333333356,14070.433273598148
2024-03-13 02:00:00,357.2619166666667,333.0707,-24.19121666666672,-12.09560833333336,14058.337665264815
2024-03-13 02:30:00,359.1968333333333,334.34073,-24.856103333333294,-12.428051666666647,14045.909613598149
2024-03-13 03:00:00,361.456,339.41098,-22.045020000000022,-11.022510000000011,14034.887103598148
2024-03-13 03:30:00,353.7390833333333,340.6957,-13.043383333333338,-6.521691666666669,14028.365411931482
2024-03-13 04:00:00,344.53516666666667,339.22134,-5.313826666666671,-2.6569133333333355,14025.708498598147
2024-03-13 04:30:00,362.0755,310.10434,-51.97116,-25.98558,13999.722918598147
2024-03-13 05:00:00,348.573,349.37064,0.7976400000000012,0.3988200000000006,14000.121738598147
2024-03-13 05:30:00,349.80916666666667,379.7712,29.962033333333352,14.981016666666676,14015.102755264814
2024-03-13 06:00:00,337.4038333333333,497.5017,160.09786666666673,80.04893333333337,14095.151688598147
2024-03-13 06:30:00,954.1346111111112,637.5745,-316.56011111111127,-158.28005555555563,13936.871633042592
2024-03-13 07:00:00,1570.865388888889,1729.8899,159.024511111111,79.5122555555555,14016.383888598148
2024-03-13 07:30:00,2187.5961666666667,2174.2202,-13.3759666666665,-6.68798333333325,14009.695905264814
2024-03-13 08:00:00,2180.9215,2317.4995,136.57799999999997,68.28899999999999,14077.984905264815
2024-03-13 08:30:00,2257.2281666666663,2256.0415,-1.186666666666497,-0.5933333333332484,14077.391571931483
2024-03-13 09:00:00,2324.224583333333,2347.4573,23.232716666666875,11.616358333333437,14089.007930264816
2024-03-13 09:30:00,2378.7895,2406.222,27.432500000000346,13.716250000000173,14102.724180264815
2024-03-13 10:00:00,2420.028333333333,2456.81,36.78166666666675,18.390833333333376,14121.115013598148
